document_nid,document_title,document_expense_year,document_expense_month,document_published_date,document_source_url,list_sources,source_file,sheet_name,source_row_number,expense_no,spent_at_raw,spent_date,place_raw,merchant_name,address,purpose,amount_krw,people,payment_method,expense_category,is_food_related,food_include_keyword,food_exclude_keyword
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,10,,,,CB BRASS PARC(Paris),CB BRASS PARC(Paris),,현지관계자 업무협의 간담회,54586,시장 외 5명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,12,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,150000,시장 외 5명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,13,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,413000,시장 외 13명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,14,,,,리나스(서울특별시 중구 무교로 19),리나스,서울특별시 중구 무교로 19,주요 정책 추진현황 등 검토 간담회,137000,시장 외 10명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,15,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,413000,시장 외 13명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,16,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진현황 등 검토 간담회,300000,시장 외 9명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,17,,,,가메골에프엔비(서울특별시 중구 남대문시장4길 42),가메골에프엔비,서울특별시 중구 남대문시장4길 42,현안업무 추진 직원 격려 간식 비용 지급,1140000,총무과 방호직원 등 263명,제로페이,현업-우수부서 격려 등,True,간식,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,18,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 등 협의 간담회,354000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,19,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,420000,시장 외 13명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,20,,,,리나스(서울특별시 중구 무교로 19),리나스,서울특별시 중구 무교로 19,주요 정책 추진현황 등 검토 간담회,109800,시장 외 8명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,21,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,475000,시장 외 18명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,22,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,300000,시장 외 9명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,23,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 전문가 자문 간담회,200000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,24,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,25,,,,설빙(서울특별시 종로구 종로 74),설빙,서울특별시 종로구 종로 74,시책사업 추진 관련 의견수렴 간담회,55000,시장 외 5명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,26,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,27,,,,이루팜(서울특별시 서초구 서초대로 301),이루팜,서울특별시 서초구 서초대로 301,현안업무 추진 직원 격려 간식 비용 지급,3447000,재난안전예방과 직원 등 419명,카드,현업-우수부서 격려 등,True,간식,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,28,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,180000,시장 외 5명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,29,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,30,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,360000,시장 외 11명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,31,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,354000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,32,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,33,,,,피자알볼로(서울특별시 종로구 통일로 156),피자알볼로,서울특별시 종로구 통일로 156,비상 근무 직원 격려 간식 비용 지급,405870,재난안전대책본부 직원 등 34명,카드,현업-우수부서 격려 등,True,간식,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,34,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,120000,시장 외 3명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,35,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,413000,시장 외 13명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,36,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,210000,시장 외 6명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,37,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,236000,시장 외 7명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,38,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,240000,시장 외 7명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,39,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,442500,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,40,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,41,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,206500,시장 외 6명,카드,현업-우수부서 격려 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,42,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 전문가 자문 간담회,200000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,43,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,240000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,44,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31543935,2024년 7월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,7,2024-08-08,https://opengov.seoul.go.kr/expense/31543935,dept_6110001;monthly_mayor_2024_07;search_seoul_special_mayor,data/raw_attachments/202407_31543935_216158_2024년_7월_업무추진비_집행내역_공개_재수정.xlsx,서울특별시,45,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,472000,시장 외 15명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,6,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,360000,시장 외 11명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,7,,,,보돌미역(서울특별시 중구 세종대로 136),보돌미역,서울특별시 중구 세종대로 136,주요 정책 추진현황 등 검토 간담회,190000,시장 외 9명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,8,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,9,,,,리나스(서울특별시 중구 무교로 19),리나스,서울특별시 중구 무교로 19,주요 정책 추진현황 등 검토 간담회,106600,시장 외 8명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,10,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,240000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,11,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,413000,시장 외 13명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,12,,,,풀숲(서울특별시 관악구 남부순환로163가길 17),풀숲,서울특별시 관악구 남부순환로163가길 17,현안업무 추진 직원 격려 간식 비용 지급,315000,대외협력과 직원 등 16명,카드,현업-우수부서 격려 등,True,간식,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,13,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,472000,시장 외 15명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,14,,,,파라다이스커피(서울 노원구 동일로208길 19),파라다이스커피,서울 노원구 동일로208길 19,시책사업 추진 직원 격려 간담회,165000,광화문광장사업과 직원 등 28명,카드,현업-우수부서 격려 등,True,커피,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,15,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,90000,시장 외 2명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,16,,,,풀숲(서울특별시 관악구 남부순환로163가길 17),풀숲,서울특별시 관악구 남부순환로163가길 17,현안업무 추진 직원 격려 간식 비용 지급,600000,스마트건강과 직원 등 38명,카드,현업-우수부서 격려 등,True,간식,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,17,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,206500,시장 외 6명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,18,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,200000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,19,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,20,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,265500,시장 외 8명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,21,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 전문가 자문 간담회,150000,시장 외 5명,카드,시정 관련 간담회 등,True,간담회,
