document_nid,filename,fid,uri,download_url,local_path
27182598,2022.10월업무추진비집행내역공개.xlsx,194361,/sites/default/files/expense_new/202211/194361.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=27182598&dtype=basic&rid=&fid=194361&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202211%2F194361.xlsx&dname=2022.10%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202210_27182598_194361_2022.10월업무추진비집행내역공개.xlsx
26961250,2022.9월업무추진비집행내역공개(1).xlsx,193175,/sites/default/files/expense_new/202210/193175.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=26961250&dtype=basic&rid=&fid=193175&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202210%2F193175.xlsx&dname=2022.9%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%281%29.xlsx,data/raw_attachments/202209_26961250_193175_2022.9월업무추진비집행내역공개(1).xlsx
26771000,2022.8월업무추진비집행내역공개(1).xlsx,193003,/sites/default/files/expense_new/202210/193003.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=26771000&dtype=basic&rid=&fid=193003&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202210%2F193003.xlsx&dname=2022.8%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%281%29.xlsx,data/raw_attachments/202208_26771000_193003_2022.8월업무추진비집행내역공개(1).xlsx
26569761,2022.7월업무추진비집행내역공개.xlsx,191364,/sites/default/files/expense_new/202208/191364.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=26569761&dtype=basic&rid=&fid=191364&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202208%2F191364.xlsx&dname=2022.7%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202207_26569761_191364_2022.7월업무추진비집행내역공개.xlsx
26360314,2022.6월업무추진비집행내역공개.xlsx,190586,/sites/default/files/expense_new/202207/190586.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=26360314&dtype=basic&rid=&fid=190586&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202207%2F190586.xlsx&dname=2022.6%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202206_26360314_190586_2022.6월업무추진비집행내역공개.xlsx
26151041,2022.5월업무추진비집행내역공개.xlsx,189385,/sites/default/files/expense_new/202206/189385.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=26151041&dtype=basic&rid=&fid=189385&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202206%2F189385.xlsx&dname=2022.5%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202205_26151041_189385_2022.5월업무추진비집행내역공개.xlsx
25938317,2022.4월업무추진비집행내역공개.xlsx,188360,/sites/default/files/expense_new/202205/188360.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=25938317&dtype=basic&rid=&fid=188360&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202205%2F188360.xlsx&dname=2022.4%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202204_25938317_188360_2022.4월업무추진비집행내역공개.xlsx
25741351,2022.3월업무추진비집행내역공개.xlsx,186839,/sites/default/files/expense_new/202204/186839.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=25741351&dtype=basic&rid=&fid=186839&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202204%2F186839.xlsx&dname=2022.3%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202203_25741351_186839_2022.3월업무추진비집행내역공개.xlsx
25539560,2022.2월업무추진비집행내역공개.xlsx,185994,/sites/default/files/expense_new/202203/185994.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=25539560&dtype=basic&rid=&fid=185994&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202203%2F185994.xlsx&dname=2022.2%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202202_25539560_185994_2022.2월업무추진비집행내역공개.xlsx
25356212,2022.1월업무추진비집행내역공개(1).xlsx,185037,/sites/default/files/expense_new/202202/185037.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=25356212&dtype=basic&rid=&fid=185037&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202202%2F185037.xlsx&dname=2022.1%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%281%29.xlsx,data/raw_attachments/202201_25356212_185037_2022.1월업무추진비집행내역공개(1).xlsx
25159958,2021.12월업무추진비집행내역공개(1).xlsx,183804,/sites/default/files/expense_new/202201/183804.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=25159958&dtype=basic&rid=&fid=183804&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202201%2F183804.xlsx&dname=2021.12%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%281%29.xlsx,data/raw_attachments/202112_25159958_183804_2021.12월업무추진비집행내역공개(1).xlsx
24932673,2021.11월업무추진비집행내역공개(2).xlsx,183161,/sites/default/files/expense_new/202201/183161.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=24932673&dtype=basic&rid=&fid=183161&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202201%2F183161.xlsx&dname=2021.11%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%282%29.xlsx,data/raw_attachments/202111_24932673_183161_2021.11월업무추진비집행내역공개(2).xlsx
24083620,2021.10월업무추진비집행내역공개.xlsx,118481,/sites/default/files/expense_new/202111/118481.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=24083620&dtype=basic&rid=&fid=118481&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202111%2F118481.xlsx&dname=2021.10%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202110_24083620_118481_2021.10월업무추진비집행내역공개.xlsx
23865424,2021.9월업무추진비집행내역공개.xlsx,117519,/sites/default/files/expense_new/202110/117519.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=23865424&dtype=basic&rid=&fid=117519&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202110%2F117519.xlsx&dname=2021.9%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202109_23865424_117519_2021.9월업무추진비집행내역공개.xlsx
23683285,2021.8월업무추진비집행내역공개.xlsx,116928,/sites/default/files/expense_new/202109/116928.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=23683285&dtype=basic&rid=&fid=116928&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202109%2F116928.xlsx&dname=2021.8%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C.xlsx,data/raw_attachments/202108_23683285_116928_2021.8월업무추진비집행내역공개.xlsx
23497716,2021.7월업무추진비집행내역공개(시장님).xlsx,115952,/sites/default/files/expense_new/202108/115952.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=23497716&dtype=basic&rid=&fid=115952&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202108%2F115952.xlsx&dname=2021.7%EC%9B%94%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%EA%B3%B5%EA%B0%9C%28%EC%8B%9C%EC%9E%A5%EB%8B%98%29.xlsx,data/raw_attachments/202107_23497716_115952_2021.7월업무추진비집행내역공개(시장님).xlsx
23276464,2021.6월 업무추진비집행내역 공개 (시장실).xlsx,115083,/sites/default/files/expense_new/202107/115083.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=23276464&dtype=basic&rid=&fid=115083&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202107%2F115083.xlsx&dname=2021.6%EC%9B%94+%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD+%EA%B3%B5%EA%B0%9C+%28%EC%8B%9C%EC%9E%A5%EC%8B%A4%29.xlsx,data/raw_attachments/202106_23276464_115083_2021.6월_업무추진비집행내역_공개_(시장실).xlsx
23077362,(수정업추비공개)2021년 5월_업무추진비_시장실.xlsx,188443,/sites/default/files/expense_new/202205/188443.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=23077362&dtype=basic&rid=&fid=188443&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202205%2F188443.xlsx&dname=%28%EC%88%98%EC%A0%95%EC%97%85%EC%B6%94%EB%B9%84%EA%B3%B5%EA%B0%9C%292021%EB%85%84+5%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84_%EC%8B%9C%EC%9E%A5%EC%8B%A4.xlsx,data/raw_attachments/202105_23077362_188443_(수정업추비공개)2021년_5월_업무추진비_시장실.xlsx
22877548,★(업추비공개)2021년 4월_업무추진비_시장실.xlsx,115219,/sites/default/files/expense_new/202105/115219.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=22877548&dtype=basic&rid=&fid=115219&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202105%2F115219.xlsx&dname=%E2%98%85%28%EC%97%85%EC%B6%94%EB%B9%84%EA%B3%B5%EA%B0%9C%292021%EB%85%84+4%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84_%EC%8B%9C%EC%9E%A5%EC%8B%A4.xlsx,data/raw_attachments/202104_22877548_115219_★(업추비공개)2021년_4월_업무추진비_시장실.xlsx
20954579,시장 2020년 7월 업무추진비 집행내역.xlsx,106435,/sites/default/files/expense_new/202008/106435.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=20954579&dtype=basic&rid=&fid=106435&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202008%2F106435.xlsx&dname=%EC%8B%9C%EC%9E%A5+2020%EB%85%84+7%EC%9B%94+%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84+%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD.xlsx,data/raw_attachments/202007_20954579_106435_시장_2020년_7월_업무추진비_집행내역.xlsx
20954577,시장_2020년_6월_업무추진비집행내역(업데이트).xlsx,106566,/sites/default/files/expense_new/202008/106566.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=20954577&dtype=basic&rid=&fid=106566&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202008%2F106566.xlsx&dname=%EC%8B%9C%EC%9E%A5_2020%EB%85%84_6%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%28%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%29.xlsx,data/raw_attachments/202006_20954577_106566_시장_2020년_6월_업무추진비집행내역(업데이트).xlsx
20535977,시장_2020년_5월_업무추진비집행내역(업데이트).xlsx,106568,/sites/default/files/expense_new/202006/106568.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=20535977&dtype=basic&rid=&fid=106568&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202006%2F106568.xlsx&dname=%EC%8B%9C%EC%9E%A5_2020%EB%85%84_5%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%28%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%29.xlsx,data/raw_attachments/202005_20535977_106568_시장_2020년_5월_업무추진비집행내역(업데이트).xlsx
20325866,시장_2020년_4월_업무추진비집행내역(업데이트).xlsx,106567,/sites/default/files/expense_new/202005/106567.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=20325866&dtype=basic&rid=&fid=106567&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202005%2F106567.xlsx&dname=%EC%8B%9C%EC%9E%A5_2020%EB%85%84_4%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD%28%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%29.xlsx,data/raw_attachments/202004_20325866_106567_시장_2020년_4월_업무추진비집행내역(업데이트).xlsx
20164351,★시장_2020년_3월_업무추진비 집행내역.xlsx,103825,/sites/default/files/expense_new/202004/103825.xlsx,https://opengov.seoul.go.kr/og/com/download.php?nid=20164351&dtype=basic&rid=&fid=103825&uri=%2Fsites%2Fdefault%2Ffiles%2Fexpense_new%2F202004%2F103825.xlsx&dname=%E2%98%85%EC%8B%9C%EC%9E%A5_2020%EB%85%84_3%EC%9B%94_%EC%97%85%EB%AC%B4%EC%B6%94%EC%A7%84%EB%B9%84+%EC%A7%91%ED%96%89%EB%82%B4%EC%97%AD.xlsx,data/raw_attachments/202003_20164351_103825_★시장_2020년_3월_업무추진비_집행내역.xlsx
